FileName,BlockIndex,BottomIndent,LeftIndent,RightIndent,TopIndent,PixelsPerSymbol,Width,Height,WidthToHeightRatio,Label
image-460,4,132,32,31,683,12.467967790053851,737,414,1.7801932367149758,Paragraph
image-460,5,66,93,32,1144,9.782608695652174,675,19,35.526315789473685,Comment
image-460,6,40,35,634,1170,13.1,131,19,6.894736842105263,Paragraph
image-461,0,1130,273,280,82,10.73913043478261,247,17,14.529411764705882,Garbage
image-461,1,1131,728,34,78,12.666666666666666,38,20,1.9,Garbage
image-461,2,1034,34,39,147,12.573214285714286,727,48,15.145833333333334,Paragraph
image-461,3,1004,72,39,206,14.354166666666666,689,19,36.26315789473684,Paragraph
image-461,4,974,39,561,238,12.5,200,17,11.764705882352942,Paragraph
image-461,5,123,33,33,265,12.499011049996527,734,841,0.8727705112960761,Paragraph
image-461,6,93,37,35,1116,11.741935483870968,728,20,36.4,Paragraph
image-462,0,846,86,103,364,15.275,611,19,32.1578947368421,Title
image-462,1,429,35,31,412,12.196875455960358,734,388,1.8917525773195876,Paragraph
image-462,2,397,39,37,814,13.163636363636364,724,18,40.22222222222222,Paragraph
image-462,3,155,35,31,844,12.337488571891065,734,230,3.1913043478260867,Paragraph
image-462,4,31,35,30,1101,10.652079710144928,735,97,7.577319587628866,Comment
image-463,0,1169,189,193,42,10.45,418,18,23.22222222222222,Garbage
image-463,1,1170,729,33,41,12.666666666666666,38,18,2.111111111111111,Garbage
image-463,2,893,36,33,106,12.238549830271706,731,230,3.1782608695652175,Paragraph
image-463,3,861,39,40,350,12.875,721,18,40.05555555555556,Paragraph
image-463,4,772,30,35,377,12.015846066779853,735,80,9.1875,Paragraph
image-463,5,711,37,38,471,12.368351841028636,725,47,15.425531914893616,Paragraph
image-463,6,285,32,32,529,12.707305558224636,736,415,1.7734939759036144,Paragraph
image-463,7,192,37,42,965,10.28020199001258,721,72,10.01388888888889,Garbage
image-463,8,65,35,35,1067,10.464315354246692,730,97,7.525773195876289,Comment
image-463,9,41,36,622,1174,10.142857142857142,142,14,10.142857142857142,Garbage
image-464,0,1179,34,731,32,11.666666666666666,35,18,1.9444444444444444,Garbage
image-464,1,1179,119,117,34,10.641509433962264,564,16,35.25,Garbage
image-464,2,993,369,376,90,10.7,55,146,0.3767123287671233,Garbage
image-464,3,829,37,32,254,10.651940824639034,731,146,5.006849315068493,Garbage
image-464,4,617,366,380,416,10.3,54,196,0.2755102040816326,Garbage
image-464,5,566,368,377,619,10.6,55,44,1.25,Garbage
image-464,6,541,368,377,669,11,55,19,2.8947368421052633,Garbage
image-464,7,479,35,31,708,10.609375,734,42,17.476190476190474,Garbage
image-464,8,443,370,380,766,10,50,20,2.5,Garbage
image-464,9,418,367,380,790,10.6,53,21,2.5238095238095237,Garbage
image-464,10,393,367,380,817,10.6,53,19,2.789473684210526,Garbage
image-464,11,357,303,305,856,10.666666666666666,192,16,12,Garbage
image-464,12,151,365,379,883,10.45,56,195,0.28717948717948716,Garbage
image-464,13,123,199,198,1089,10.605263157894736,403,17,23.705882352941178,Garbage
image-464,14,94,365,380,1117,11,55,18,3.0555555555555554,Garbage
image-464,15,43,365,382,1142,10.5,53,44,1.2045454545454546,Paragraph
image-465,0,1170,194,191,41,10.375,415,18,23.055555555555557,Garbage
image-465,1,1168,732,31,38,12.333333333333334,37,23,1.608695652173913,Garbage
image-465,2,1112,368,379,97,10.6,53,20,2.65,Garbage
image-465,3,1087,368,381,122,10.2,51,20,2.55,Garbage
image-465,4,1061,368,379,149,10.6,53,19,2.789473684210526,Garbage
image-465,5,1011,367,379,175,10.6,54,43,1.255813953488372,Garbage
image-465,6,914,36,31,249,10.543627450980392,733,66,11.106060606060606,Garbage
image-465,7,848,256,264,337,10.485185185185184,280,44,6.363636363636363,Garbage
image-465,8,671,361,385,388,10.485714285714284,54,170,0.3176470588235294,Garbage
image-465,9,645,239,250,569,10.724137931034482,311,15,20.733333333333334,Garbage
image-465,10,621,367,388,591,9,45,17,2.6470588235294117,Garbage
image-465,11,569,77,44,644,10.134328358208956,679,16,42.4375,Garbage
image-465,12,543,33,715,673,10.4,52,13,4,Paragraph
image-465,13,506,359,388,705,10.6,53,18,2.9444444444444446,Garbage
image-465,14,463,280,303,751,10.333333333333334,217,15,14.466666666666667,Garbage
image-465,15,270,353,391,786,10.599999999999998,56,173,0.3236994219653179,Garbage
image-465,16,372,470,59,814,10.154882154882156,271,43,6.3023255813953485,Garbage
image-465,17,219,349,393,965,11.3,58,45,1.288888888888889,Garbage
image-465,18,176,57,408,1034,10.46875,335,19,17.63157894736842,Garbage
image-465,19,176,404,80,1034,10.193548387096774,316,19,16.63157894736842,Garbage
image-465,20,139,350,397,1071,10.6,53,19,2.789473684210526,Garbage
image-465,21,88,351,396,1097,10.5,53,44,1.2045454545454546,Garbage
image-465,22,37,349,397,1150,10.6,54,42,1.2857142857142858,Paragraph
image-466,0,1175,33,732,35,11.666666666666666,35,19,1.8421052631578947,Garbage
image-466,1,1174,119,123,40,10.528301886792454,558,15,37.2,Garbage
image-466,2,1079,160,158,100,10.520833333333332,482,50,9.64,Garbage
image-466,3,1007,36,44,181,10.817836812144211,720,41,17.5609756097561,Garbage
image-466,4,948,368,377,237,10.5,55,44,1.25,Garbage
image-466,5,922,368,379,288,10.6,53,19,2.789473684210526,Garbage
image-466,6,897,371,381,314,9.6,48,18,2.6666666666666665,Garbage
image-466,7,871,368,377,339,11,55,19,2.8947368421052633,Garbage
image-466,8,707,36,35,374,10.487404136349626,729,148,4.925675675675675,Garbage
image-466,9,685,371,377,527,10.4,52,17,3.0588235294117645,Garbage
image-466,10,658,370,377,551,10.6,53,20,2.65,Garbage
image-466,11,609,371,374,578,10.7,55,42,1.3095238095238095,Garbage
image-466,12,582,373,375,628,10.4,52,19,2.736842105263158,Garbage
image-466,13,536,295,282,677,10.61904761904762,223,16,13.9375,Garbage
image-466,14,466,371,375,719,10.6,54,44,1.2272727272727273,Garbage
image-466,15,390,371,376,770,10.266666666666667,53,69,0.7681159420289855,Garbage
image-466,16,293,39,33,868,10.73333104803693,728,68,10.705882352941176,Comment
image-466,17,268,40,637,947,10.25,123,14,8.785714285714286,Garbage
image-466,18,238,373,372,971,11,55,20,2.75,Garbage
image-466,19,187,372,375,997,10.5,53,45,1.1777777777777778,Garbage
image-466,20,150,298,282,1061,10.476190476190476,220,18,12.222222222222221,Garbage
image-466,21,117,374,373,1093,10.6,53,19,2.789473684210526,Garbage
image-466,22,65,374,373,1120,10.5,53,44,1.2045454545454546,Garbage
image-466,23,39,375,357,1170,9.714285714285714,68,20,3.4,Comment
image-466,24,39,496,46,1149,10.399038461538462,258,41,6.2926829268292686,Comment
image-467,0,1169,193,186,43,10.525,421,17,24.764705882352942,Garbage
image-467,1,1172,736,32,38,10.666666666666666,32,19,1.6842105263157894,Garbage
image-467,2,1106,82,28,104,12.105263157894736,690,19,36.31578947368421,Paragraph
image-467,3,710,39,29,135,12.38076190570888,732,384,1.90625,Paragraph
image-467,4,679,46,590,534,11.714285714285714,164,16,10.25,Paragraph
image-467,5,405,40,25,561,12.61929080771104,735,263,2.79467680608365,Paragraph
image-467,6,39,28,26,839,12.5880522389725,746,351,2.1253561253561255,Paragraph
image-468,0,1168,34,117,40,9.320754716981131,649,21,30.904761904761905,Garbage
image-468,1,738,36,29,109,12.516016166262578,735,382,1.9240837696335078,Paragraph
image-468,2,709,80,40,501,12.592592592592592,680,19,35.78947368421053,Paragraph
image-468,3,343,31,32,535,12.4243009925841,737,351,2.0997150997150995,Paragraph
image-468,4,252,36,39,898,13.449784085004213,725,79,9.177215189873417,Paragraph
image-468,5,221,38,658,989,13,104,19,5.473684210526316,Paragraph
image-468,6,130,31,38,1018,12.19432497013142,731,81,9.024691358024691,Paragraph
image-468,7,100,33,518,1112,12.45,249,17,14.647058823529411,Paragraph
image-468,8,40,32,43,1140,11.965789473684213,725,49,14.795918367346939,Paragraph
image-469,0,1186,191,191,25,10.45,418,18,23.22222222222222,Garbage
image-469,1,1186,730,32,22,12.666666666666666,38,21,1.8095238095238095,Garbage
image-469,2,1091,38,37,86,12.13095238095238,725,52,13.942307692307692,Paragraph
image-469,3,299,29,34,151,12.416812364698306,737,779,0.9460847240051348,Paragraph
image-469,4,238,35,46,941,12.472263868065966,719,50,14.38,Paragraph
image-469,5,20,92,395,1192,8.942857142857143,313,17,18.41176470588235,Comment
image-470,0,855,113,146,353,15.02777777777778,541,21,25.761904761904763,Title
image-470,1,808,70,80,405,12.5,650,16,40.625,Title
image-470,2,758,200,206,451,10.36842105263158,394,20,19.7,Garbage
image-470,3,709,239,249,500,12.48,312,20,15.6,Title
image-470,4,292,28,35,551,12.571395444921716,737,386,1.9093264248704662,Paragraph
image-470,5,79,36,35,949,12.247260055825464,729,201,3.626865671641791,Paragraph
image-470,6,37,78,275,1169,10.642857142857142,447,23,19.434782608695652,Paragraph
image-471,0,1187,218,211,25,10.305555555555555,371,17,21.823529411764707,Garbage
image-471,1,1185,733,31,23,12,36,21,1.7142857142857142,Garbage
image-471,2,1123,40,37,88,12.05,723,18,40.166666666666664,Garbage
image-471,3,880,36,33,117,12.609676611073692,731,232,3.1508620689655173,Paragraph
image-471,4,545,36,32,360,12.243727575825506,732,324,2.259259259259259,Paragraph
image-471,5,514,36,464,698,11.538461538461538,300,17,17.647058823529413,Paragraph
image-471,6,178,31,35,726,12.432197036145276,734,325,2.2584615384615385,Paragraph
image-471,7,148,30,466,1065,12.666666666666666,304,16,19,Paragraph
image-471,8,55,28,41,1093,13.02267943643816,731,81,9.024691358024691,Paragraph
image-471,9,22,88,678,1189,11.333333333333334,34,18,1.8888888888888888,Comment
image-472,0,1172,32,125,37,10.930817610062894,643,20,32.15,Garbage
image-472,1,1106,38,42,99,12.413793103448276,720,24,30,Paragraph
image-472,2,618,34,34,133,12.313665435770591,732,478,1.5313807531380754,Paragraph
image-472,3,567,81,60,639,12.92156862745098,659,23,28.652173913043477,Paragraph
image-472,4,314,36,32,679,12.461164451741288,732,236,3.1016949152542375,Paragraph
image-472,5,99,35,36,925,12.52219312978588,729,205,3.55609756097561,Paragraph
image-472,6,70,75,716,1147,9,9,12,0.75,Garbage
image-472,7,37,36,31,1146,9.526315789473683,733,46,15.934782608695652,Comment
image-473,0,1171,215,217,40,10.22222222222222,368,18,20.444444444444443,Garbage
image-473,1,1173,732,32,38,12,36,18,2,Garbage
image-473,2,1010,92,389,97,10.300329497579074,319,122,2.6147540983606556,Garbage
image-473,3,1087,494,127,98,11.88253968253968,179,44,4.068181818181818,Garbage
image-473,4,1009,492,96,150,12.777777777777777,212,70,3.0285714285714285,Garbage
image-473,5,904,36,36,244,12.143798642159297,728,81,8.987654320987655,Paragraph
image-473,6,780,36,35,337,12.668219047427495,729,112,6.508928571428571,Paragraph
image-473,7,752,35,463,462,12.08,302,15,20.133333333333333,Paragraph
image-473,8,666,126,117,511,12.046031746031746,557,52,10.711538461538462,Garbage
image-473,9,315,29,40,590,12.29145614712297,731,324,2.256172839506173,Paragraph
image-473,10,284,28,637,930,12.272727272727272,135,15,9,Paragraph
image-473,11,39,27,41,956,12.43564056381922,732,234,3.128205128205128,Paragraph
image-474,0,1171,39,727,41,11.333333333333334,34,17,2,Garbage
image-474,1,1170,124,116,42,10.566037735849056,560,17,32.94117647058823,Garbage
image-474,2,985,40,29,104,12.15254105899356,731,140,5.2214285714285715,Paragraph
image-474,3,801,43,28,255,12.569942045868077,729,173,4.213872832369942,Paragraph
image-474,4,772,45,647,441,12,108,16,6.75,Paragraph
image-474,5,710,47,34,468,13.518452380952382,719,51,14.098039215686274,Paragraph
image-474,6,377,38,28,529,12.35959376397654,734,323,2.2724458204334366,Paragraph
image-474,7,224,44,28,863,12.437008575057352,728,142,5.126760563380282,Paragraph
image-474,8,195,45,30,1017,12.946428571428571,725,17,42.64705882352941,Paragraph
image-474,9,73,40,32,1047,12.388251192175714,728,109,6.678899082568807,Paragraph
image-474,10,43,43,649,1170,13.5,108,16,6.75,Paragraph
image-475,0,1169,217,215,43,10.22222222222222,368,17,21.647058823529413,Garbage
image-475,1,1170,736,31,42,11,33,17,1.9411764705882353,Garbage
image-475,2,801,35,30,105,12.395515957025872,735,323,2.2755417956656347,Paragraph
image-475,3,679,36,31,439,12.55632462877933,733,111,6.603603603603603,Paragraph
image-475,4,496,35,32,560,11.778256689547012,733,173,4.236994219653179,Paragraph
image-475,5,373,31,34,744,12.118265177682806,735,112,6.5625,Paragraph
image-475,6,308,135,117,898,12.454545454545457,548,23,23.82608695652174,Garbage
image-475,7,69,36,33,957,12.28278075834478,731,203,3.600985221674877,Paragraph
image-475,8,39,36,688,1174,10.857142857142858,76,16,4.75,Garbage
image-476,0,1171,34,117,38,11.144654088050313,649,20,32.45,Garbage
image-476,1,862,36,28,102,12.40004896279562,736,265,2.7773584905660376,Paragraph
image-476,2,39,31,33,376,12.301156929890086,736,814,0.9041769041769042,Paragraph
image-477,0,1172,213,219,41,10.22222222222222,368,16,23,Garbage
image-477,1,1172,729,35,38,12,36,19,1.894736842105263,Garbage
image-477,2,1047,31,38,105,12.073728813559322,731,77,9.493506493506494,Paragraph
image-477,3,833,34,35,193,12.186180501163388,731,203,3.600985221674877,Paragraph
image-477,4,802,30,481,410,12.565217391304348,289,17,17,Paragraph
image-477,5,620,29,35,437,12.348854954892412,736,172,4.27906976744186,Paragraph
image-477,6,589,36,468,623,11.84,296,17,17.41176470588235,Paragraph
image-477,7,518,183,161,688,12.666666666666666,456,23,19.82608695652174,Title
image-477,8,192,29,40,741,12.519281149138784,731,296,2.4695945945945947,Paragraph
image-477,9,162,33,686,1050,11.571428571428571,81,17,4.764705882352941,Paragraph
image-477,10,40,28,39,1078,12.017081133648237,733,111,6.603603603603603,Paragraph
image-478,0,1170,36,117,37,10.930817610062894,647,22,29.40909090909091,Garbage
image-478,1,893,37,33,106,12.12255760172616,730,230,3.1739130434782608,Paragraph
image-478,2,680,37,32,345,12.36854428491924,731,204,3.5833333333333335,Paragraph
image-478,3,648,37,93,563,12.181818181818182,670,18,37.22222222222222,Paragraph
image-478,4,344,36,33,589,12.313768478619536,731,296,2.4695945945945947,Paragraph
image-478,5,223,36,32,893,12.61146999552172,732,113,6.477876106194691,Paragraph
image-478,6,40,31,35,1014,12.406788416335838,734,175,4.194285714285714,Paragraph
image-479,0,1171,213,219,41,10.22222222222222,368,17,21.647058823529413,Garbage
image-479,1,1171,729,34,39,12.333333333333334,37,19,1.9473684210526316,Garbage
image-479,2,1014,37,32,102,12.261916852411083,731,113,6.469026548672566,Paragraph
image-479,3,802,36,31,224,12.08038249567402,733,203,3.6108374384236455,Paragraph
image-479,4,405,37,31,438,12.586058964040328,732,386,1.8963730569948187,Paragraph
image-479,5,374,38,220,835,12.904761904761903,542,20,27.1,Paragraph
image-479,6,223,38,31,863,12.02804741739406,731,143,5.111888111888112,Paragraph
image-479,7,39,38,30,1015,11.89615121552064,732,175,4.182857142857143,Paragraph
image-480,0,1178,36,117,30,11.320754716981131,647,21,30.80952380952381,Garbage
image-480,1,1083,37,26,94,12.496201052016364,737,52,14.173076923076923,Paragraph
image-480,2,1053,39,511,159,11.904761904761903,250,17,14.705882352941176,Paragraph
image-480,3,930,38,32,185,12.688898601398602,730,114,6.4035087719298245,Paragraph
image-480,4,352,35,31,310,12.432639383798222,734,567,1.2945326278659612,Paragraph
image-480,5,321,36,522,890,12.1,242,18,13.444444444444445,Paragraph
image-480,6,198,32,33,920,12.390058038759356,735,111,6.621621621621622,Paragraph
image-480,7,47,30,36,1041,12.52009075631432,734,141,5.205673758865248,Paragraph
image-481,0,1167,214,215,43,10.305555555555555,371,19,19.526315789473685,Garbage
image-481,1,1168,731,32,40,12.333333333333334,37,21,1.7619047619047619,Garbage
image-481,2,709,35,33,106,12.467215599453397,732,414,1.7681159420289856,Paragraph
image-481,3,70,31,33,531,12.238069956989824,736,628,1.1719745222929936,Paragraph
image-481,4,40,37,35,1171,12.33898305084746,728,18,40.44444444444444,Paragraph
image-482,0,1171,29,125,37,10.820754716981131,646,21,30.761904761904763,Garbage
image-482,1,1045,31,40,107,12.43021778584392,729,77,9.467532467532468,Paragraph
image-482,2,955,29,42,193,11.947892271662765,729,81,9,Paragraph
image-482,3,874,105,44,302,12.495714285714286,651,53,12.283018867924529,Garbage
image-482,4,828,73,41,382,12.703703703703704,686,19,36.10526315789474,Paragraph
image-482,5,796,32,568,415,12.5,200,18,11.11111111111111,Paragraph
image-482,6,706,29,40,442,12.403211969031178,731,81,9.024691358024691,Paragraph
image-482,7,676,38,354,537,12,408,16,25.5,Paragraph
image-482,8,647,69,41,562,11.694915254237287,690,20,34.5,Garbage
image-482,9,617,34,677,596,11.125,89,16,5.5625,Paragraph
image-482,10,555,31,42,625,12.72950553025374,727,49,14.83673469387755,Paragraph
image-482,11,524,37,521,687,12.736842105263158,242,18,13.444444444444445,Paragraph
image-482,12,372,31,39,715,12.396373942629674,730,142,5.140845070422535,Paragraph
image-482,13,343,72,41,867,11.844827586206897,687,19,36.1578947368421,Paragraph
image-482,14,312,34,566,900,12.5,200,17,11.764705882352942,Paragraph
image-482,15,160,31,34,928,12.3634335839599,735,141,5.212765957446808,Paragraph
image-482,16,129,37,383,1083,11.875,380,17,22.352941176470587,Paragraph
image-482,17,37,32,39,1110,12.414814814814813,729,82,8.890243902439025,Paragraph
image-483,0,1169,213,216,41,10.305555555555555,371,19,19.526315789473685,Garbage
image-483,1,1174,730,35,34,11.666666666666666,35,21,1.6666666666666667,Garbage
image-483,2,894,34,35,103,12.732465356959162,731,232,3.1508620689655173,Paragraph
image-483,3,681,30,34,345,12.260385960448142,736,203,3.625615763546798,Paragraph
image-483,4,405,36,33,559,12.73558595276769,731,265,2.758490566037736,Paragraph
image-483,5,314,36,36,837,12.463432592781388,728,78,9.333333333333334,Paragraph
image-483,6,285,38,708,927,10.8,54,17,3.176470588235294,Paragraph
image-483,7,41,30,39,953,12.540791536050156,731,235,3.1106382978723404,Paragraph
image-484,0,1174,114,123,37,12.08,563,18,31.27777777777778,Garbage
image-484,1,805,35,29,100,12.196739749528652,736,324,2.271604938271605,Paragraph
image-484,2,743,36,32,434,12.43859649122807,732,52,14.076923076923077,Paragraph
image-484,3,715,36,545,497,12.166666666666666,219,17,12.882352941176471,Paragraph
image-484,4,563,36,33,525,12.63505063865764,731,141,5.184397163120567,Paragraph
image-484,5,533,38,562,680,11.764705882352942,200,16,12.5,Paragraph
image-484,6,137,37,32,708,12.412408979786818,731,384,1.9036458333333333,Paragraph
